|0000|009|0|01082015|31082015|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|195946||A|0|
|0001|0|
|0005|KEMIRA|07215040|ESTRADA: MUNICIPAL,|1156||Guarulhos|01134780846|01134780846||
|0100|JORGE ERLAN FRANCK MONTANO|21525259814|1SP219786O7|03944724000696|07215040|Estrada Municipal 1156 sala 3|||Guarulhos|1121894936|1121894900|michele.almeida@kemira.com|3550308|
|0150|VIT2011|Kemira Oyj, San Giorgio|3867||||||Via E. Majorana 8||||
|0150|C0000151242|Anglogold Ashanti Corrego Do Sitio Mineracao S.A.|1058|18565382000751||5724029100361|3156700||Estrada Mestre Caetano|S/N||Cuiaba|
|0150|C0000151490|Degani Vaduz Ind Quimica Ltda.|1058|54947908000136||336191963110|3518800||Avenida Guinle|818||CidadeIndustrial|
|0150|C0000151769|Noble Brasil S.A.|1058|06315338002405||444060545117|3529609||Fazenda Buriti|S/N||ZonaRural|
|0150|C0000151249|Arcelormittal Mineracao Serra Azul|1058|08102787000295||0010663930090|3133709||Fazenda Corrego Fundo|S/N||ZonaRural|
|0150|C0000151058|Aguas Do Mirante Ltda.|1058|15384637000104||535296959114|3538709||Travessa Da Saudade|105||Piracicamirim|
|0150|C0000151673|Kurita Do Brasil Ltda.|1058|46393484000187||187033547118|3503802||Estrada Municipal|1800||NucleoAyres|
|0150|C0000107242|Fedrigoni Brasil Papéis Ltda|1058|45943370000109||600009411119|3545209||Rodovia Salto-Itu|30||PortoGoes|
|0150|C0000161207|Papirus Industria de Papel S/A|1058|60856077000947||417305550118|3526902||V ANHANGUERA KM 130|S/N||JAGUARI|
|0150|C0000151147|Novozymes Latin America Ltda.|1058|47247705000171||1070189646|4101804||Rua Prof Francisco Ribeiro|683||Barigui|
|0150|C0000151218|MUNKSJO BRASIL INDUSTRIA E COMERCIO DE PAPEIS ESPECIAIS LTDA|1058|16929712000120||392131847111|3524402||Rod. Gen Euryale Jesus Zerbine (SP66)|S/N||S.Silvestre|
|0150|C0000151960|Schweitzer-Mauduit do Brasil Industria e Comercio de Papel Ltda|1058|33073008000137||80446527|3304003||Av. Darcy Vargas|325||Santanesia|
|0150|C0000151534|Engclarian Ind Com Clarif Ltda.|1058|05694833000113||664173579119|3551702||Rodovia Albano Bacega|328||ZonaIndustrial|
|0150|C0000159784|Cosmoquimica Industria e Comercio L|1058|60935608000482||206040256110|3505708||Av. Gupe|10.497||JardimBelval|
|0150|CGB1160|Kemira Chemicals UK Ltd|6289||||||Bowling Park Drive||||
|0150|C0000156357|Cecrisa Revestimentos Ceramicos SA|1058|79655916000644||252994191|4204608||Rodovia Luiz Rosso|9997||QUARTALINHA|
|0150|C0000151663|Kinross Brasil Mineracao S.A.|1058|20346524000146||4704474850056|3147006||Rodovia BR 040|S/N||ZonaRural|
|0150|C0000145776|Drew Marine Brasil Fornecedora de Produtos E Servicos Ltda|1058|09613867000197||78847328|3304557||Avenida Paris|676||BONSUCESSO|
|0150|V0000345518|Tehiar Sistemas de Transportes E Lojistica Ltda - EPP|1058|04607157000130||116224163114|3550308||Rua Soldado Jose Vivanco Solano|1||ParqueNovoMundo|
|0150|C0000159330|Water Quimica Comercio E Industria de Produtos Quimicos Ltda|1058|04729896000103||2330017256|4302352||Rua Irmao Weibert|418||VLSCHMITZ|
|0150|C0000151107|Minerita Minerios Itauna Ltda|1058|16813461000466||3375953430333|3122603||Loc Lagoa Das Flores|S/N||NaoInformado|
|0150|C0000152537|Cerradinho Bioenergia S.A.|1058|08322396000103||104068477|5205471||Rodovia GO 050|S/N||ZonaRural|
|0150|C0000154007|Carmocal do Brasil Ltda|1058|03630420000140||336677918110|3518800||Rua Ida Carmina Minitti Ranieri|60||JardimFatima|
|0150|C0000151365|Central De Energia Moreno De Monte|1058|04171382000177||462064121112|3531407||Rod. Joao PEdro Rezende|S/N||ZonaRural|
|0150|C0000151877|Raizen Energia S.A.|1058|08070508012427||349020940114|3520103||Rua Etc Coronel Quito|S/N||Centro|
|0150|C0000151399|Cia San Ambiental Distrito Federal|1058|00082024000137||0732466700167|5300108||Avenida Sibipiruna|S/N||AguasClaras|
|0150|C0000151680|Laticinios Tirol Ltda.|1058|83011247002346||254804438|4218509||Rodovia SC|454||DistIndustrial|
|0150|VUS1148|Kemira Chemicals Inc., Aberdeen|2496||||||10930 Darracott Road|||MONROE|
|0150|BBR111002|KEMIRA CHEMICALS BRASIL LTDA.|1058|03944724000262||9023157214|4127106||RODOVIA: ROD DO PAPEL PR 160, S/N|KM 16||DIST INDL DO TRIANGULO|
|0150|V0000341757|Carmocal do Brasil Ltda.|1058|03630420000140||336677918110|3518800||Rua Ida Carmina M. Ranieri|325||Jd.Fatima|
|0150|C0000151379|CHT Brasil Quimica Ltda.|1058|47684386000161||241007934119|3509205||Avenida Jordano Mendes|980||Jordanesia|
|0150|C0000151548|Fabrica Papel E Papelao N.S.Penha S|1058|49912199000466||9031169434|4106506||Rodovia BR 158|S/N||PonteDoRioChopin|
|0150|C0000156389|Empresa de Base & Distribuidora Ltd|1058|02960753000174||115449436111|3550308||Rua da Alfandega|200||Bras|
|0150|C0000151340|Buschle & Lepper S.A.|1058|84684471001209||250563690|4209102||Rua Inacio Bastos|984||Bucarein|
|0150|CBR1122|Akzo Nobel Pulp and Performance Qui Ltda|1058|43818418000113||407025058118|3525904||Rod. D. Gabriel P. B. Couto Km|S/N||Ermida|
|0150|C0000151101|Vale Do Tambau Industria De Papel L|1058|03548504000139||680013642110|3553302||Estrada Tambau Mococa|S/N||TerraVermelha|
|0150|C0000151781|Omni-Tech Com E Rep De Prod Quim Lt|1058|04945379000163||468063943110|3532009||Rua Jaquim Serafim|445||SaoBenedito|
|0150|C0000153352|Raizen Caarapo S.A. Açucar e Alcool|1058|09538989000166||283474645|5002407||Rod. MS 156 KM 12|S/N||RegiãoSuburbana|
|0150|C0000153287|Noble Brasil S.A.|1058|06315338015140||260104550115|3511102||Rod. Vicinal Jose Fernandes|S/N||ZonaRural|
|0150|C0000151714|Matryx Industria E Comercio De Insu Para Tratamento de Aguas Ltda - Epp|1058|05658506000106||2130029617|4314803||Rua Estancia Velha|712||PortaoVelho|
|0150|C0000152027|Suzano Papel E Celulose S.A.|1058|16404287004738||672002291110|3552502||Rua Dr Prudente De Moraes|3240||Areiao|
|0150|C0000151139|Jaepel Papeis E Embalagens S.A.|1058|06142539000161||103740791|5220454||Rua Eixo Principal|S/N||Agroindustrial|
|0150|C0000151526|Empresa Baiana De Aguas E Saneament|1058|13504675000110||000665571|2927408||Avenida Luis Viana Filho|S/N||Cab|
|0150|V0000343248|Ecolab Quimica Ltda|1058|00536772003249||672138333114|3552502||Rodovia Indio Tibirica|3201||Raffo|
|0150|C0000151888|Renuka Do Brasil S.A.|1058|43932102000581||564005959112|3541604||Rodovia Marechal Rondon|S/N||Patos|
|0150|C0000151252|Argal Quimica Ind E Com Ltda.|1058|59274431000199||636014805116|3548807||R: Mj Carlo Del Prete|1596 / 160||Ceramica|
|0150|C0000153052|Noble Brasil S.A|1058|06315338002324||660058989118|3551306||Estr Vicinal STS 050 Antonio Abreu do Vale|S/N||ZonaRural|
|0150|C0000157941|Brazservice Wet Leather S/A|1058|06945520000153||132802945|5106372||Rod BR 364 - KM 172|S/N||ZONARURAL|
|0150|C0000153349|JBS S.A.|1058|02916265013903||153080000|1504208||Rodovia PA 150 KM 8,1 Anexo 1|s/n||ZonaRural|
|0150|C0000151367|Central Energ Moreno Ac E Alcool Lt|1058|45765914000181||424000885114|3527603||Rodovia SP 253|S/N||VarzeaDoGenipapo|
|0150|C0000151481|CSN Companhia Siderurgica Nacional|1058|33042730001348||1800145260260|3118007||Via Acp Mineiracao Casa De Pedra|S/N||ZonaRural|
|0150|V0000343439|Akzo Nobel Pulp & Performance Quimica Ltda|1058|43818418000113||407025058118|3525904||Rodovia Dom Gabriel Paulino Bueno|||BairroErmida|
|0150|C0000153456|JBS S.A.|1058|02916265015000||283600144|5005707||Rod Navirai/Itaquirai, Km 02|S/N||ZONARURAL|
|0150|C0000154669|JBS S.A.|1058|02916265008659||419137041116|3527108||Parque Industrial|S/N||DistritoIndustrial|
|0150|C0000151448|Coplasa Acucar E Alcool Ltda.|1058|05928246000141||544054476110|3539608||Estrada Vicinal Governador Mario Cov|S/N||ZonaRural|
|0150|VCL1102|Kemira Chile Comercial Ltda c/o Andimex S.A.|1589||||||Los Molles 209 Depto 9||||
|0150|C0000151716|Maxtec Quimica - Com. De Produtos Quimicos Ltda - Me|1058|06975509000136||636282001112|3548807||Rua Floriano Peixoto (Sala 02)|236||SANTAPAULA|
|0150|V0000343638|Rota Certa Transportes Rodoviario Ltda - ME|1058|09508955000129||336841114119|3518800||Rua Buriti Bravo,|586||JARDIMNOVOPORTUGAL|
|0150|C0000151371|Century Quimica Do Brasil Ltda.|1058|11420118000195||9050953588|4117503||Rua Vicente Antonio De Paula|237||ParqueIndustrial|
|0150|V0000342510|Rodogarcia Transportes Rodoviarios|1058|60960473000596||9034432195|4104907||Rua Major Otavio Novaes|1157||Centro|
|0150|C0000151758|Multiverde Papeis Especiais Ltda.|1058|08698947000120||454322375110|3530607||Rua Presidente Campos Salles|6||VilaIndustrial|
|0150|C0000151089|JBS S.A.|1058|02916265009892||104703830|5211503||Via Expressa Julio Borges De Souza|4||NossaSraDaSaude|
|0150|C0000151921|BRF S.A.|1058|01838723033807||256821763|4204301||Rua Sen Attilio Francisco Xavier Fontana|86||Centro|
|0150|C0000155340|Spice Industria Quimica Ltda|1058|17701516000409||79926515|3304201||Av. Basileia|590||Manejo|
|0150|VNL2109|Kemira Oyj c/o Vertellus Specialties UK Ltd.|6289||||||Seal Sands Road||||
|0150|C0000151929|BRF S.A.|1058|01838723037632||9060985127|4127700||Avenida Senador Attilio Fontana|4040||Sadia|
|0150|C0000153278|BRF S.A.|1058|01838723006753||283482079|5003702||Avenida 04|S/N||ParqueIndustrial|
|0150|VUS2022|Kemira Water Solutions Inc. Avondale|2496||||||10800 River Rd||||
|0150|V0000349844|AkzoNobel Pulp and Performance Química Ltda|1058|43818418000466||77774009|3304557||Rua Nelson da Silva, 534 - Parte 7||||
|0150|C0000154624|Habil Servicos, Industrie E Comercio Ltda|1058|04248396000141||669466574112|3552205||Avenida Sao Paulo|1.875||VILASAODOMINGOS|
|0150|C0000159311|Verbras Ind E Com De Tintas L|1058|07727035000338|||2203305||Av. Padre Joaquim Nonato,  Km 31|2175||SantaRita|
|0150|C0000151109|Purac Sinteses Industria E Comercio|1058|28942225000267||81022070|3301009||Avenida Rui Barbosa|521||Lapa|
|0150|C0000158449|Copav Construtora e Pavimentadora L|1058|02604777000190||379059835117|3523107||Estrada do Bonsucesso,|1970||RioAbaixo|
|0150|C0000151315|BRF S.A.|1058|01838723009345||131811053|5106224||Rodovia BR 163|S/N||SetorIndustrial|
|0150|C0000151919|BRF S.A.|1058|01838723035001||104347090|5203906||Rodovia GO 210|S/N||ZonaRural|
|0150|C0000151821|Piquiri Ind E Com De Papeis Ltda.|1058|84963370000114||4010769995|4103958||R: Principal|S/N||RioPiquiri|
|0150|C0000151302|BRF S.A.|1058|01838723030972||256198209|4203600||Rodovia BR 282|S/N||DistritoIndustrial|
|0150|C0000151312|BRF S.A.|1058|01838723025111||0750052597|4311809||Rodovia RS 324|S/N||Centro|
|0150|V0000346275|Cesari Logistica Ltda|1058|06235812000100||283075770115|3513504||Rodovia Conego Domenico Rangoni -|263||JardimDasIndustrias|
|0150|C0000151092|JBS S.A.|1058|02916265011013||3442579650908|3170206||Rua Decio Spirandelli Carvalho|205||Dist.Industrial|
|0150|C0000161905|JBS S/A|1058|02916265000836||204188103110|3505500||AVENIDA CENTRAL|S/N||BARRETOS|
|0150|C0000159388|PG Quimica Ltda|1058|15634502000141||272013680117|3512407||Rua Atilio Gardezani|107||DISTRINDLCOMLFLAMINOFLEVY|
|0150|C0000151344|Cacu Com E Ind De Acucar E Alc Ltda|1058|07996345000196||104045965|5222054||Rod Mun Vicentinopolis|S/N||ZonaRural|
|0150|C0000151065|MIB - Mineracao Ibirite Ltda|1058|08578982000105||0010567200051|3109006||Fazenda Santa Maria|S/N||ZonaRural|
|0150|VNL2103|Kemira Oyj, Bradford|6289||||||Bowling Park Drive||||
|0150|V0000342266|Mauser do Brasil Embalagens Ind. S.|1058|08246617000799||672188970110|3552502||Avenida Jorge Bei Maluf 2126|||VilaTheodoro|
|0150|C0000151735|Cristal Pigmentos do Brasil|1058|15115504000124||000000992|2910057||Rodovia BA 099|S/N||ABRANTES|
|0150|C0000159201|Nacional Minerios S/A|1058|08446702000539||0010229650317|3146107||Rod. BR 040, Km 590|S/N||ZonaRuralMiguelBurnier|
|0150|C0000151878|Raizen Energia S.A.|1058|08070508006966||357060733112|3520905||Rodovia Raposo Tavares|S/N||ZonaRural|
|0150|V0000341847|Cosmoquimica Industria E Comercio L|1058|60935608000482||206040256110|3505708||Avenida Guppe 10497|||JardimBelval|
|0150|V0000341578|AAM Industria e Comercio de Equip.|1058|11482693000112||456169565111|3530805||Rua Silvio Brunialti|255||JardimCarlosGomes|
|0150|C0000151090|Usina Delta S.A.|1058|13537735000362||0017624660261|3121258||Rua Jose Agostinho Filho|750||Centro|
|0150|C0000151084|Usina Delta S.A.|1058|13537735000281||0017624660180|3117306||Rodovia MG 427|S/N||FazCachoeiro|
|0150|C0000159605|Nutrenzi Tratamento de Aguas E Efluentes Ltda|1058|02823156000106||178013360113|3502903||Estrada Estadual SP 112|S/N||RIOVERDE|
|0150|C0000151686|Lipesa Do Brasil Esp Quimicas Ltda.|1058|09321052000134||206256996118|3505708||Rua Calcadas Dos Manacas|26||Alphaville|
|0150|CBR1116|H2O Especialidades Quimicas Comerci E Importacao Ltda - Me|1058|10396494000129||0010940050056|3118601||Rodovia BR-400|6485||Kennedy|
|0150|C0000151229|Allge Com. De Produtos Quim. Ltda -|1058|08291225000156||582717600113|3543402||Avenida Braz Olaia Acosta|581||JardimCalifornia|
|0150|C0000151163|Clariant SA|1058|31452113001395||672086333110|3552502||Av. Jorge Bei Maluf|2163||VilaTheodoro|
|0150|C0000151454|Raizen Alimentos S.A.|1058|62092739003739||436000500113|3528809||Fazenda Santa Amelia|S/N||Centro|
|0150|C0000156251|KnowCraft Industria e Comercio de Produtos Quimicos Ltda|1058|19695542000154||672261818116|3552502||Av. Corning , Quadra 04 - portão 02|400||JardimMiriam|
|0150|V0000345504|Rodogarcia Transportes Rodoviários|1058|60960473000243||492505818110|3534401||Av. Juscelino Kubtischek de Oliveira|320||IndustrialAnahanguera|
|0150|C0000159719|Ouro Fino Technologias Ambientais Ltda - ME|1058|18671163000161||272016554111|3512407||Rua Francisco Minatel|597||VILANOVABRASILIA|
|0150|C0000151871|Raizen Energia S.A.|1058|08070508012184||535257207113|3538709||Ac Bairro Costa Pinto|S/N||Centro|
|0150|C0000151184|Abba Ind E Com De Prod Quim Ltda.|1058|08648106000108||9039588126|4106902||Rua Virginia Dallabona|1227||Orleans|
|0150|C0000152540|Vallourec Mineracao Ltda|1058|22931380000110||0900150230064|3109006||Rodovia BR 040|S/N||ZonaRural|
|0150|VUS1104|Kemira Chemicals, Inc., Marietta|2496||||||1525 Church Street Extension||||
|0150|C0000152559|Usina Caete S.A.|1058|12282034001762||512057113110|3536406||Estrada Munic Pauliceia A Sao J Do P|S/N||ZonaRural|
|0150|C0000151664|Klabin S.A.|1058|89637490012747||171003095118|3502200||Rodovia Raposo Tavares|S/N||Palmital|
|0150|C0000149513|Dapama Uruguay S.A.|8451||||||Camino Fauquet|7549|||
|0150|C0000153289|JBS S.A.|1058|02916265000402||283103990|5002704||Av. Duque De Caxias|7255||VilaNCGrande|
|0150|C0000156618|Usina Delta S.A.|1058|13537735000796||0017624660423|3118205||Rod Mgt 464 KM 25|S/N||ZonaRural|
|0150|C0000162428|Jose Henrique Pereira Paisagistica|1058|07581081000100||528133375110|3538006||Avenida Doutor Joao Ribeiro|206||JARDIMBOAVISTA|
|0150|C0000162604|Plant Defender Tecnologia Agricola Importacao e Exportacao Ltda|1058|08812328000114||417287774115|3526902||Rodovia Deputado Laercio|S/N||DAGEADA|
|0150|C0000151156|Sao Gabriel Saneamento S.A.|1058|15186494000118|||4318309||Rua Celestino Cavalheiro|242||Centro|
|0150|V0000346349|Theiar Transportes E Logistica Ltda - Me|1058|04666265000346||146355530113|3550308||Rua Osaka|1000|||
|0150|C0000151701|Madepar Papel E Celulose S.A.|1058|96288675000238||174004809119|3502507||R. Joao Aprigio Costa|7||SantaTerezinha|
|0150|C0000153062|BRF S.A.|1058|01838723034617||50193112|2616407||Rodovia PE 50|S/N||DistritoIndustrial|
|0150|C0000151310|BRF S.A.|1058|01838723004700||0720126444|4311403||Rua Carlos Spohr Filho|2836||Lajeado|
|0150|C0000151320|BRF S.A.|1058|01838723025626||1350019612|4320404||Av. Arthur Oscar|1706||Centro|
|0150|C0000151304|BRF S.A.|1058|01838723011838||9020384180|4104659||Avenida Dos Pioneiros|2510||Centro|
|0150|C0000151924|BRF S.A.|1058|01838723036903||9060987090|4108403||Avenida Attilio Fontana|4||Pinheirinho|
|0150|C0000151306|BRF S.A.|1058|01838723015310||255770529|4206702||Avenida Pres Castelo Branco|S/N||Centro|
|0150|C0000161474|Quimipac Peru S.A. Parque Int. de la Industria y Comer|5894||||||Calle Omicron 174||||
|0150|C0000153066|Buschle & Lepper S.A.|1058|84684471001802||1018052047|4106902||Rodovia BR 116|14951||Xaxim|
|0150|C0000151557|Ferrous Resources Do Brasil S.A.|1058|08852207000368||0014705360036|3118007||Fazenda Coelho ESPinheiros|S/N||ZonaRural|
|0150|C0000162195|GMF GESTAO DE MEDICAO E FATURAMENTO LTDA|1058|02905175000173||115263918117|3550308||AVENIDA PAULISTA|2644||BELAVISTA|
|0150|C0000151694|Lutepel Ind. E Com. De Papel Ltda.|1058|51425130000298||416001325112|3526803||R. Ana Nery|365||Centro|
|0150|C0000151461|Raizen Paraguacu S.A.|1058|52189420000161||503008790116|3535507||Sitio Paralcool|S/N||DoBrejao|
|0150|C0000152934|Renuka Vale do Ivai S.A|1058|75177857000180||6450046394|4125803||Estrada Mariza|S/N||ZonaRural|
|0150|C0000151693|Lumen Quimica Ltda.|1058|65865057000107||591002673112|3544301||Rodovia SP 62|196||DistritoIndustrialII|
|0150|C0000162080|ELEBAT ALIMENTOS S.A.|1058|21229645004249||106264214|5211503||VIA PRIMARIA 1|371||DISTRITOAGROINDUSTRIAL|
|0150|C0000151844|Prolagos S.A. C.S.P Agua E Esgoto|1058|02382073000110||85297740|3305208||Rodovia Amaral Peixoto|S/N||Balneario|
|0150|C0000162295|Acquablue Solucoes Ambientais Eireli - EPP|1058|21484915000190||795552146111|3509502||Avenida Nossa Senhora de Fatima|1770||JARDIMBELAVISTA|
|0150|C0000152056|Bambui Bioenergia S.A.|1058|07930999000206||0010037140108|3105103||Rodovia MG 827|S/N||Bambui/Medeiros|
|0150|C0000151576|Ge Water & Process Technologies Do Brasil Ltda.|1058|01009681000383||669313262110|3552205||Avenida Parana|4900||CajuruDoSul|
|0150|C0000151564|Odebrecht Ambiental Cachoeiro de Itapemirim S.A.|1058|02628150000170||082016798|3201209||Praca Praca Alvim Silveira|1||IlhaDaLuz|
|0150|C0000156036|CBA Minerva Color Brasil Quimica Lt|1058|57645665000170||255087980113|3510609||Rua Novo Hamburgo|251||VilaSulAmericana|
|0150|C0000155474|Nheel Quimica Ltda|1058|47003579000100||587035083118|3543907||Rod. Washington Luiz, km 176|S/N||JardimCentenario|
|0150|C0000151876|Raizen Energia S.A.|1058|08070508012508||341013786112|3519303||Fazenda Da Serra|S/N||ZonaRural|
|0150|C0000151932|BRF S.A.|1058|01838723043870||0010870823752|3170206||Avenida Cel. Jose Teofilo Carneiro|1001||SaoJose/JdBrasilia|
|0150|C0000151922|BRF S.A.|1058|01838723037047||9060987170|4107207||Rua Senador Atilio Fontana|2323||PqIndustrialI|
|0150|C0000151282|Bio Springer Do Brasil Ind De Alim|1058|46845210000181||708036367116|3556206||R Francisco Juliatto|2075||MoprroDePedras|
|0150|C0000151954|Sanovo Greenpack Emb. Do Brasl Ltda|1058|61585931004776||669138600118|3552205||Rua Paulo Varchavtchic|431||Aparecidinha|
|0150|C0000151497|Departamento De Agua E Esgoto|1058|44635233000136||708193978110|3556206||Rua Orozimbo Maia|1054||VilaSonia|
|0150|C0000151669|Klabin S.A.|1058|89637490013719||250205033|4211751||Avenida Olinkraft|6602||Igaras|
