|0000|009|0|01062015|30062015|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|195946||A|0|
|0001|0|
|0005|KEMIRA|07215040|ESTRADA: MUNICIPAL,|1156||Guarulhos|01134780846|01134780846||
|0100|JORGE ERLAN FRANCK MONTANO|21525259814|1SP219786O7|03944724000696|07215040|Estrada Municipal 1156 sala 3|||Guarulhos|1121894936|1121894900|michele.almeida@kemira.com|3550308|
|0150|C0000151714|Matryx Industria E Comercio De Insu Para Tratamento de Aguas Ltda - Epp|1058|05658506000106||2130029617|4314803||Rua Estancia Velha|712||PortaoVelho|
|0150|C0000151861|Quimisa S.A.|1058|43683069000170||254885268|4202909||Rodovia Ivo Siveira|315||Steffen|
|0150|C0000151862|Quimisa S.A.|1058|43683069000250||398007508113|3525003||Estrada Municipal|150||JardimAlvorada|
|0150|C0000151475|Coventya Quimica Ltda.|1058|04405220000237||0290427134|4305108||Rua Evaristo De Antoni|1304||BairroSaoJose|
|0150|C0000151362|Celulose E Papel De Pernambuco S.A.|1058|10422699000131||000687804|2607901||Rua Vereador Socrates R.|183||JaboatãodosGuararapes|
|0150|C0000159784|Cosmoquimica Industria e Comercio L|1058|60935608000482||206040256110|3505708||Av. Gupe|10.497||JardimBelval|
|0150|C0000156031|Usiquimica do Brasil Ltda|1058|60755519000101||336717548117|3518800||Rua da Lagoa|511||CID.INDL.SATELITE|
|0150|CBR1116|H2O Especialidades Quimicas Comerci E Importacao Ltda - Me|1058|10396494000129||0010940050056|3118601||Rodovia BR-400|6485||Kennedy|
|0150|C0000151084|Usina Delta S.A.|1058|13537735000281||0017624660180|3117306||Rodovia MG 427|S/N||FazCachoeiro|
|0150|C0000151090|Usina Delta S.A.|1058|13537735000362||0017624660261|3121258||Rua Jose Agostinho Filho|750||Centro|
|0150|C0000151873|Raizen Energia S.A.|1058|08070508000330||202097661112|3505302||Fazenda Pau D Alho|S/N||ZonaRural|
|0150|C0000153063|JBS S.A.|1058|02916265000593||103218823|5208707||Avenida Lago Azul|S/N||ChacarasMansoesRosasDeOuro|
|0150|C0000153069|Orsa International Paper Embalagem|1058|17101880000357||513064708114|3536505||Rua Henedina R.O. Bresler|150||BelaVista|
|0150|C0000151064|G. R. Industria Comercio E Transp.|1058|03157268000120||282057030118|3513405||Rua Projetada A|136||Dist.IndustrialII|
|0150|C0000151932|BRF S.A.|1058|01838723043870||0010870823752|3170206||Avenida Cel. Jose Teofilo Carneiro|1001||SaoJose/JdBrasilia|
|0150|C0000153287|Noble Brasil S.A.|1058|06315338015140||260104550115|3511102||Rod. Vicinal Jose Fernandes|S/N||ZonaRural|
|0150|C0000151344|Cacu Com E Ind De Acucar E Alc Ltda|1058|07996345000196||104045965|5222054||Rod Mun Vicentinopolis|S/N||ZonaRural|
|0150|C0000152577|Waltrick Quimica Sul Ltda.|1058|02732930000165||253744563|4204608||Rua 06|110||VilaManaus|
|0150|C0000152537|Cerradinho Bioenergia S.A.|1058|08322396000103||104068477|5205471||Rodovia GO 050|S/N||ZonaRural|
|0150|C0000151592|H2O Espec Quim Com E Impo Ltda.|1058|10396494000129||0010940050056|3118601||ROD BR-040 KM 688|6485||Kennedy|
|0150|C0000151869|Raizen Energia S.A.|1058|08070508009639||297007790114|3514908||Fazenda Ac Sobrado|S/N||ZonaRural|
|0150|C0000151065|MIB - Mineracao Ibirite Ltda|1058|08578982000105||0010567200051|3109006||Fazenda Santa Maria|S/N||ZonaRural|
|0150|C0000151920|BRF S.A.|1058|01838723033998||256821810|4204202||Avenida Senador Attilio Fontana|600||Efapi|
|0150|C0000151928|BRF S.A.|1058|01838723036237||9061083720|4119905||Rua Leopoldo Froes|1001||Uvaranas|
|0150|C0000151895|Rigesa Celulose, Papel E Embalagem|1058|45989050001404||250354420|4218301||Avenida Rigesa|2400||JoaoPauloII|
|0150|V0000343439|Akzo Nobel Pulp & Performance Quimica Ltda|1058|43818418000113||407025058118|3525904||Rodovia Dom Gabriel Paulino Bueno|||BairroErmida|
|0150|C0000151601|Huhtamaki Do Brasil Ltda.|1058|82618455000563||1310111569|4117701||Rodovia Do Cafe|S/N||UsinaDoSalto|
|0150|C0000124393|Akzo Nobel Pulp and Performance Quimica Ltda|1058|43818418000113||407025058118|3525904||Rodovia Dom Gabriel|65,2||Ermida|
|0150|C0000151888|Renuka Do Brasil S.A.|1058|43932102000581||564005959112|3541604||Rodovia Marechal Rondon|S/N||Patos|
|0150|C0000159099|Dag Química Industria Comércio e Representações Ltda|1058|01026895000104||672082880113|3552502||R. Giovanni Baptista Raffo,|210||RAFFO|
|0150|C0000158500|CJ do Brasil Industria E Comercio de Produtos Alimenticios Ltda|1058|07450031000193||535412968118|3538709||Estrada Professor Messias Jose|2.651||ITAPERU|
|0150|C0000151501|DND Quimica Ltda.|1058|08672606000185||205070045113|3505609||Avenida Marginal Giovani Marcari|130||DistritoIndustrial|
|0150|CUS2008|Kemira Water Solutions Inc., Mobile|2496||||||1 Cyanamid Road|1||MOBILE|
|0150|C0000151960|Schweitzer - Mauduit Brasil S.A.|1058|33073008000137||80446527|3304003||Av. Darcy Vargas|325||Santanesia|
|0150|C0000151758|Multiverde Papeis Especiais Ltda.|1058|08698947000120||454322375110|3530607||Rua Presidente Campos Salles|6||VilaIndustrial|
|0150|C0000151085|Acquablu Solucoes Ambientais E Equi|1058|06993021000131||142126936119|3547809||Rua Agua Grande|131||Jd.SantoAntonio|
|0150|C0000151147|Novozymes Latin America Ltda.|1058|47247705000171||1070189646|4101804||Rua Prof Francisco Ribeiro|683||Barigui|
|0150|C0000152559|Usina Caete S.A.|1058|12282034001762||512057113110|3536406||Estrada Munic Pauliceia A Sao J Do P|S/N||ZonaRural|
|0150|C0000151716|Maxtec Quimica - Com. De Produtos Quimicos Ltda - Me|1058|06975509000136||636282001112|3548807||Rua Floriano Peixoto (Sala 02)|236||SANTAPAULA|
|0150|C0000151252|Argal Quimica Ind E Com Ltda.|1058|59274431000199||636014805116|3548807||R: Mj Carlo Del Prete|1596 / 160||Ceramica|
|0150|C0000151827|Porto Feliz S.A. Divisao Papel|1058|50334614000340||554086895113|3540606||Avenida Anita Garibaldi|1081||Centro|
|0150|C0000151068|Industria De Papel Sovel Da Amazoni|1058|15774508000114||063001110|1302603||Rua Dr Joao De Paula|600||Col.AntonioAleixo|
|0150|C0000151249|Arcelormittal Mineracao Serra Azul|1058|08102787000295||0010663930090|3133709||Fazenda Corrego Fundo|S/N||ZonaRural|
|0150|C0000151933|BRF S.A.|1058|01838723038957||130073083|5108402||Alameda Julio Muller|1650||Alameda|
|0150|C0000151680|Laticinios Tirol Ltda.|1058|83011247002346||254804438|4218509||Rodovia SC|454||DistIndustrial|
|0150|C0000152028|Suzano Papel E Celulose S.A.|1058|16404287001399||28274430|2922003||Rodovia BR.101|S/N||Centro|
|0150|C0000151377|Champion Tec Brasil Serv Prod Quimi|1058|07379735000117||78008342|3302403||Rua R6|21||NovoCavaleiros|
|0150|V0000343620|BBM Servicos E Transportes Ltda|1058|01107327000987||492554298114|3534401||R Arinos,|650|||
|0150|V0000349416|Transportadora Contatto Ltda|1058|43251230000136||114853215110|3550308||Rua Perina|37||Santana|
|0150|C0000156036|CBA Minerva Color Brasil Quimica Lt|1058|57645665000170||255087980113|3510609||Rua Novo Hamburgo|251||VilaSulAmericana|
|0150|CUY1101|Kemira Uruguay S.A., Fray Bentos|8451||||||Ruta Puente Puerto km 307||||
|0150|C0000159684|Ecoquimica Industria E Comercio de Produtos Quimicos Ltda|1058|18914746000176||513073200119|3536505||Rua Antonio Olimpio de Moraes|40||PARQUEDASINDUSTRIAS|
|0150|C0000162077|ELEBAT ALIMENTOS S A|1058|21229645001819||0650147960|4310207||RUA HERMANN WASSERMANN|606||NOVOLESTE|
|0150|C0000153149|Ecolab Quimica Ltda|1058|00536772003249||672138333114|3552502||Rodovia Indio Tibirica|3.201||Raffo|
|0150|C0000162080|ELEBAT ALIMENTOS S.A.|1058|21229645004249||106264214|5211503||VIA PRIMARIA 1|371||DISTRITOAGROINDUSTRIAL|
|0150|C0000151854|Quimatec Prod Quim Ltda.|1058|47446133000150||181044547117|3503208||Rod. Washington Luiz|S/N||EstanciaQuerencia|
|0150|C0000153052|Noble Brasil S.A|1058|06315338002324||660058989118|3551306||Estr Vicinal STS 050 Antonio Abreu do Vale|S/N||ZonaRural|
|0150|C0000156699|Sertec 20 do Brasil Comércio Inp. E Exp. Ltda|1058|07441734000155||239079667111|3509007||Rua Isaias Matiazzo|112||Serpa|
|0150|C0000151821|Piquiri Ind E Com De Papeis Ltda.|1058|84963370000114||4010769995|4103958||R: Principal|S/N||RioPiquiri|
|0150|C0000151355|Cartonificio Valinhos S.A.|1058|45992476000194||708000292116|3556206||Rua Doze De Outubro|20||VlSantana|
|0150|CCL1102|Kemira Chile Comercial Ltda c/o Andimex S.A.|1589||||||Los Molles 209 Depto 9||||
|0150|C0000156519|JBS S.A.|1058|02916265012923||0780097335|4312401||Est Mauricio Cardoso|1819||DISTRITOINDUSTRIAL|
|0150|C0000155340|Spice Industria Quimica Ltda|1058|17701516000409||79926515|3304201||Av. Basileia|590||Manejo|
|0150|C0000151557|Ferrous Resources Do Brasil S.A.|1058|08852207000368||0014705360036|3118007||Fazenda Coelho ESPinheiros|S/N||ZonaRural|
|0150|C0000151898|Rinen Ind E Com Prod Quim Ltda.|1058|64170582000137||759001037110|3545159||Rua Pedro Avelino Setem|145||JardimAzaleias|
|0150|C0000151413|CMPC Celulose Do Brasil Ltda.|1058|11234954000185||0580129187|4309308||Rua Sao Geraldo|1680||Centro|
|0150|C0000154007|Carmocal do Brasil Ltda|1058|03630420000140||336677918110|3518800||Rua Ida Carmina Minitti Ranieri|60||JardimFatima|
|0150|CBR1113|Tremembé Industrias Químicas|1058|66805425000186||695008524115|3554805||Rua Maria do Carmo Ribeiro|705||Centro|
|0150|C0000159196|Tous Quimica Ltda|1058|21114099000122||257470794|4207007||Rodovia SC 443,|4304||DEMBOSKI|
|0150|C0000151218|MUNKSJO BRASIL INDUSTRIA E COMERCIO DE PAPEIS ESPECIAIS LTDA|1058|16929712000120||392131847111|3524402||Rod. Gen Euryale Jesus Zerbine (SP66)|S/N||S.Silvestre|
|0150|C0000151379|CHT Brasil Quimica Ltda.|1058|47684386000161||241007934119|3509205||Avenida Jordano Mendes|980||Jordanesia|
|0150|C0000153061|Tremembe Industrias Quimicas Ltda|1058|66805425000186||695008524115|3554805||Rua Maria Do Carmo Ribeiro|705||Centro|
|0150|C0000153302|AAM Ind E Com De Equip Eletronicos|1058|11482693000112||456169565111|3530805||Rua Silvio Brunialti|255||JardimCarlosGomes|
|0150|C0000151565|Odebrecht Ambiental - Limeira S.A.|1058|00585900000148||417129983118|3526902||Rua Tiradentes|943||Centro|
|0150|C0000151448|Coplasa Acucar E Alcool Ltda.|1058|05928246000141||544054476110|3539608||Estrada Vicinal Governador Mario Cov|S/N||ZonaRural|
|0150|C0000151365|Central De Energia Moreno De Monte|1058|04171382000177||462064121112|3531407||Rod. Joao PEdro Rezende|S/N||ZonaRural|
|0150|CBR1122|Akzo Nobel Pulp and Performance Qui Ltda|1058|43818418000113||407025058118|3525904||Rod. D. Gabriel P. B. Couto Km|S/N||Ermida|
|0150|C0000152026|Suzano Papel E Celulose S.A.|1058|16404287015691||417265770113|3526902||Estrada Do Lageado|S/N||Lageado|
|0150|C0000153123|Noble Brasil S.A.|1058|06315338015060||556013690112|3540804||Estr Municipal Ibira a Potirendaba|S/N||ZonaRural|
|0150|C0000151848|Pulcra Especialidades Quim Ltda.|1058|08833531000177||392232848110|3524402||Rod. Presidente Dutra|S/N||EstradaRioBaixo|
|0150|C0000153279|Zschimmer & Schwarz Do Brasil Ltda.|1058|04209529000170||1240217657|4313409||Est Geral Morro Do Paula|546||SaoBorja|
|0150|VUS1104|Kemira Chemicals, Inc., Marietta|2496||||||1525 Church Street Extension||||
|0150|C0000151371|Century Quimica Do Brasil Ltda.|1058|11420118000195||9050953588|4117503||Rua Vicente Antonio De Paula|237||ParqueIndustrial|
|0150|C0000151347|Canaa Industria De Laticinios Ltda.|1058|15828064000152||00000000150461|1100122||Rodovia BR 364|S/N||ZonaRural|
|0150|C0000152058|Trombini Embalagens S.A.|1058|11252642001095||9051666116|4106902||Rua Jose Casagrande|803||VistaAlegre|
|0150|C0000155474|Nheel Quimica Ltda|1058|47003579000100||587035083118|3543907||Rod. Washington Luiz, km 176|S/N||JardimCentenario|
|0150|V0000341757|Carmocal do Brasil Ltda.|1058|03630420000140||336677918110|3518800||Rua Ida Carmina M. Ranieri|325||Jd.Fatima|
|0150|C0000151128|Etron Tecn. em Saneamento e Rep. Co Ltda - Epp|1058|07146413000128||417182350110|3526902||Rua Cinco|586||CentroIndlLimeira|
|0150|C0000151367|Central Energ Moreno Ac E Alcool Lt|1058|45765914000181||424000885114|3527603||Rodovia SP 253|S/N||VarzeaDoGenipapo|
|0150|C0000151966|Secretaria Municipal De Obras|1058|42498733000148|||3304557||Rua Afonso Cavalcanti|455||CidadeNova|
|0150|C0000153352|Raizen Caarapo S.A. Açucar e Alcool|1058|09538989000166||283474645|5002407||Rod. MS 156 KM 12|S/N||RegiãoSuburbana|
|0150|VAR1203|Kemira Argentina S.A. c/o Dalgar S.A|639||||||Bernardo de Irigoyen 380 piso 8||||
|0150|C0000107242|Fedrigoni Brasil Papéis Ltda|1058|45943370000109||600009411119|3545209||Rodovia Salto-Itu|30||PortoGoes|
|0150|C0000151981|Servico Aut De Aguas E Esgoto De Porto Feliz|1058|45479391000107||554093632112|3540606||Praca Dr Jose Sacramento E Silva|50||Centro|
|0150|C0000151925|BRF S.A.|1058|01838723039414||133134610|5105259||Rodovia MT 449|S/N||ZonaRural|
|0150|C0000151905|RIOVIVO AMBIENTAL LTDA|1058|00770937000146||253728169|4202909||Rua Pedro Steffen|200||Steffen|
|0150|C0000151548|Fabrica Papel E Papelao N.S.Penha S|1058|49912199000466||9031169434|4106506||Rodovia BR 158|S/N||PonteDoRioChopin|
|0150|C0000151455|Raizen Alimentos S.A.|1058|62092739000128||731000764119|3553955||Fazenda Nova America|S/N||AguaDaAldeia|
|0150|C0000151481|CSN Companhia Siderurgica Nacional|1058|33042730001348||1800145260260|3118007||Via Acp Mineiracao Casa De Pedra|S/N||ZonaRural|
|0150|C0000149513|Dapama Uruguay S.A.|8451||||||Camino Fauquet|7549|||
|0150|C0000152926|Goiasa Goiatuba Alcool Ltda|1058|02773950000184||101331169|5209101||Rodovia GO 040|S/N||ZonaRural|
|0150|C0000152934|Renuka Vale do Ivai S.A|1058|75177857000180||6450046394|4125803||Estrada Mariza|S/N||ZonaRural|
|0150|C0000153161|Ind Quimica Waybor Ltda|1058|59136127000185||286005504113|3513801||Av. Roberto Gordon|109||Centro|
|0150|C0000153645|Iuz-Quim Industria Química Ltda - E|1058|04801400000157||253091173117|3510401||Rod SP 101 KM 35,5|S/N||SitioSantoAntonio|
|0150|V0000342260|Mastec Assistencia Ltda|1058|69124980000130||492454406119|3534401||Rua Dr. Mariano J.M. Ferraz|541||Centro|
|0150|V0000343248|Ecolab Quimica Ltda|1058|00536772003249||672138333114|3552502||Rodovia Indio Tibirica|3201||Raffo|
|0150|C0000152540|Vallourec Mineracao Ltda|1058|22931380000110||0900150230064|3109006||Rodovia BR 040|S/N||ZonaRural|
|0150|C0000159330|Water Quimica Comercio E Industria de Produtos Quimicos Ltda|1058|04729896000103||2330017256|4302352||Rua Irmao Weibert|418||VLSCHMITZ|
|0150|C0000151778|Oji Papeis Especiais Ltda.|1058|11547756000171||535268272110|3538709||Via Comendador Pedro Morganti|3393||MonteAlegre|
|0150|C0000151320|BRF S.A.|1058|01838723025626||1350019612|4320404||Av. Arthur Oscar|1706||Centro|
