|0000|008|1|01062014|30062014|KEMIRA CHEMICALS BRASIL LTDA|03944724000696||SP|336568073111|3518800|195946||A|0|
|0001|0|
|0005|KEMIRA|07215040|ESTRADA: MUNICIPAL,|1156||Guarulhos|01134780846|01134780846||
|0100|JORGE ERLAN FRANCK MONTANO|21525259814|1SP219786O7|03944724000696|07215040|Estrada Municipal 1156 sala 3|||Guarulhos|1121894936|1121894900|michele.almeida@kemira.com|3550308|
|0150|C0000151604|I&M Papeis E Embalagens Ltda.|1058|07277575000103||622071573110|3547601||Pavimentacao Asfaltica|322||ZonaRural|
|0150|C0000152577|Waltrick Quimica Sul Ltda.|1058|02732930000165||253744563|4204608||Rua 06|110||VilaManaus|
|0150|C0000151298|Bremil Ind Prods Alimen Ltda.|1058|91897876000138||0050020420|4301008||Rod RD 130|170||Medianeira|
|0150|C0000136351|Siderquimica Ind. E Com. De Productos Quimicos S.A.|1058|73586976000161||1050744090|4125506||Rodovia BR 376|S/N||MiringuavaMirim|
|0150|C0000151592|H2O Espec Quim Com E Impo Ltda.|1058|10396494000129||0010940050056|3118601||ROD BR-040 KM 688|6485||Kennedy|
|0150|C0000151277|Berneck S.A. Paineis E Serrados|1058|81905176000194||1070256009|4101804||Rua Dr Valerio Sobania|500||ThomasCoelho|
|0150|C0000151526|Empresa Baiana De Aguas E Saneament|1058|13504675000110||00665571|2927408||Avenida Luis Viana Filho|S/N||Cab|
|0150|C0000151694|Lutepel Ind. E Com. De Papel Ltda.|1058|51425130000298||416001325112|3526803||R. Ana Nery|365||Centro|
|0150|C0000151254|Assoc Dos Amigos Da Riv De S Louren|1058|44311157000103|||3506359||Rua Do Passeio Do Ipe|52||RivSLourenco|
|0150|V0000345518|Tehiar Sistemas de Transportes E Lojistica Ltda - EPP|1058|04607157000130||116224163114|3550308||Rua Soldado Jose Vivanco Solano|1||ParqueNovoMundo|
|0150|V0000342661|Tehiar Sistemas de Transp. e Log. L|1058|04666265000184||1861532100062|3118601||Avenida Jair Rodrigues Do Vale 150|||Inconfidentes|
|0150|C0000151677|L'Ab Analitica Ambiental Ltda.|1058|04475244000181||392248196112|3524402||Rodovia Geraldo Scavone|2300||Jd.CalifÛrnia|
|0150|C0000151479|CSM Produtos Quimicos Ltda.|1058|03337080000163||254076475|4204202||Rua 15 De Novembro|150||DistrMarechalBormann|
|0150|C0000151368|Central Energetica Vale Do Sapucai|1058|00372496000124||511004897115|3536307||Estrada Do Marolo|S/N||RuralChagas|
|0150|C0000156519|JBS S.A.|1058|02916265012923||0780097335|4312401||Est Mauricio Cardoso|1819||DISTRITOINDUSTRIAL|
|0150|C0000154007|Carmocal do Brasil Ltda|1058|03630420000140||336677918110|3518800||Rua Ida Carmina Minitti Ranieri|60||JardimFatima|
|0150|C0000151458|Raizen Araraquara Acucar E Alcool L|1058|43960335000164||181013395113|3503208||Fazenda Sao Joaquim|S/N||ZonaRural|
|0150|C0000153741|MineraÁ„o Riacho dos Machados Ltda|1058|08832667000162||0011040640001|3154507||Faz. Francisco Sa 2|346||MatodaRoca|
|0150|C0000157941|Brazservice Wet Leather S/A|1058|06945520000153||132802945|5106372||Rod BR 364 - KM 172|S/N||ZONARURAL|
|0150|C0000151501|DND Quimica Ltda.|1058|08672606000185||205070045113|3505609||Avenida Marginal Giovani Marcari|130||DistritoIndustrial|
|0150|C0000151490|Degani Vaduz Ind Quimica Ltda.|1058|54947908000136||336191963110|3518800||Avenida Guinle|818||CidadeIndustrial|
|0150|BBR111002|KEMIRA CHEMICALS BRASIL LTDA.|1058|03944724000262||9023157214|4127106||RODOVIA: ROD DO PAPEL PR 160, S/N|KM 16||DIST INDL DO TRIANGULO|
|0150|C0000151673|Kurita Do Brasil Ltda.|1058|46393484000187||187033547118|3503802||Estrada Municipal|1800||NucleoAyres|
|0150|C0000152933|Renuka Vale do Ivai S.A|1058|75177857000342||9043757307|4114807||Rodovia PR 455|S/N||S„oMiguelCambui|
|0150|C0000152599|Werner Fabrica De Tecidos S.A.|1058|33022203000138||80640803|3303906||Rua Bingen|1737||Bingen|
|0150|C0000152559|Usina Caete S.A.|1058|12282034001762||512057113110|3536406||Estrada Munic Pauliceia A Sao J Do P|S/N||ZonaRural|
|0150|C0000153352|Raizen Caarapo S.A. AÁucar e Alcool|1058|09538989000166||283474645|5002407||Rod. MS 156 KM 12|S/N||Regi„oSuburbana|
|0150|C0000155091|Meat Snacks Partners do Brasil Ltda|1058|13171927000306||630012002114|3548005||Rodovia SP 340|S/N||ZonaRural|
|0150|C0000153293|AVCO Polimeros Do Brasil Ltda|1058|13923945000127||65687337|2307650||Rua leste 3|302||Dist.IndustrialI|
|0150|C0000151241|Anglogold Ashanti Corrego Do Sitio Mineracao S.A.|1058|18565382000670||5724029100280|3144805||Fazenda Rapaunha|S/N||Galo|
|0150|C0000151065|MIB - Mineracao Ibirite Ltda|1058|08578982000105||0010567200051|3109006||Fazenda Santa Maria|S/N||ZonaRural|
|0150|C0000151609|Ibersul Ind De Papel E Celulose Ltd|1058|08988218000108||9041247530|4120903||Rod. PR 473|S/N||FazendaRioDasCobras|
|0150|C0000151085|Acquablu Solucoes Ambientais E Equi|1058|06993021000131||142126936119|3547809||Rua Agua Grande|131||Jd.SantoAntonio|
|0150|V0000342693|Transportes Rodo Teixeira Varajao L|1058|61464178000188||688084887118|3554102||Avenida Charles Schnneider|1236||SantaFe|
|0150|C0000151342|C.M.C. Cia Min De Concen De Minerio|1058|07993699000187||0010065460057|3133709||Fazenda Lagoa Das Flores|S/N||ZonaRural|
|0150|C0000149513|Dapama Uruguay S.A.|8451||||||Fauquet NR. 7549||||
|0150|C0000151716|Maxtec Quimica - Com. De Produtos Quimicos Ltda - Me|1058|06975509000136||636282001112|3548807||Rua Amazonas|669||Centro|
|0150|C0000151869|Raizen Energia S.A.|1058|08070508009639||297007790114|3514908||Fazenda Ac Sobrado|S/N||ZonaRural|
|0150|C0000151455|Raizen Taruma Ltda|1058|62092739000128||731000764119|3553955||Fazenda Nova America|S/N||AguaDaAldeia|
|0150|C0000151735|Cristal Pigmentos do Brasil|1058|15115504000124||000000992|2910057||Rodovia BA 099|S/N||ABRANTES|
|0150|V0000342699|Tremembe Industrias Quimicas Ltda.|1058|66805425000186||695008524115|3554805||Rua Maria Do Carmo Ribeiro 705|||Centro|
|0150|C0000151242|Anglogold Ashanti Corrego Do Sitio Mineracao S.A.|1058|18565382000751||5724029100361|3156700||Estrada Mestre Caetano|S/N||Cuiaba|
|0150|C0000151714|Matryx Industria E Comercio De Insu Para Tratamento de Aguas Ltda - Epp|1058|05658506000106||2130029617|4314803||Rua Estancia Velha|712||PortaoVelho|
|0150|C0000153290|JBS S.A.|1058|02916265001050||131967452|5101803||Av. Atilio Fontana|2550||JardimAmazonia|
|0150|C0000151854|Quimatec Prod Quim Ltda.|1058|47446133000150||181044547117|3503208||Rod. Washington Luiz|S/N||EstanciaQuerencia|
|0150|C0000151871|Raizen Energia S.A.|1058|08070508012184||535257207113|3538709||Ac Bairro Costa Pinto|S/N||Centro|
|0150|C0000151534|Engclarian Ind Com Clarif Ltda.|1058|05694833000113||664173579119|3551702||Rodovia Albano Bacega|328||ZonaIndustrial|
|0150|C0000151092|JBS S.A.|1058|02916265011013||3442579650908|3170206||Rua Decio Spirandelli Carvalho|205||Dist.Industrial|
|0150|V0000343248|Ecolab Quimica Ltda|1058|00536772003249||672138333114|3552502||Rodovia Indio Tibirica|3201||Raffo|
|0150|VUS2066|Kemira Water Solutions Inc. c/o Savannah Distribution Center|2496||||||138 Industrial Drive|||EFFINGHAM|
|0150|C0000151470|Costa Fortuna Fundacoes E Construco|1058|04165364000182||278156678112|3513009||Rua Ladislau Retti|675||ParqueAlexandre|
|0150|C0000151522|Ekonova Quimica Do Brasil Ltda.|1058|00425457000148||255242000|4213203||Rua Xv De Novembro|5305||Centro|
|0150|C0000151663|Kinross Brasil Mineracao S.A.|1058|20346524000146||4704474850056|3147006||Rodovia BR 040|S/N||ZonaRural|
|0150|C0000151139|Jaepel Papeis E Embalagens S.A.|1058|06142539000161||103740791|5220454||Rua Eixo Principal|S/N||Agroindustrial|
|0150|C0000151381|Cia Canoinhas De Papel|1058|76827344000130||250966875|4203808||Rodovia BR 280|S/N||Campoda¡guaVerde|
|0150|VUS1102|Kemira Chemicals Inc., Goose Creek|2496||||||1514 Bushy Park Road|||BERKELEY|
|0150|C0000151249|Arcelormittal Mineracao Serra Azul|1058|08102787000295||0010663930090|3133709||Fazenda Corrego Fundo|S/N||ZonaRural|
|0150|C0000151088|JBS S.A.|1058|02916265008900||419137060111|3527108||Rodovia BR 153|S/N||ZonaRural|
|0150|C0000157780|Faquibras Agro Industrial Ltda|1058|83861898000896||283408324|5002704||Avenida Marechal Deodoro|7721||VilaCentenario|
|0150|C0000152926|Goiasa Goiatuba Alcool Ltda|1058|02773950000184||101331169|5209101||Rodovia GO 040|S/N||ZonaRural|
|0150|C0000155976|Biofloc Comercio e RepresentaÁ„o de Produto Quimico ltda.|1058|17731916000114||672241738115|3552502||Av. Franscisco Marengo|1026||JardimRevista|
|0150|C0000151089|JBS S.A.|1058|02916265009892||104703830|5211503||Via Expressa Julio Borges De Souza|4||NossaSraDaSaude|
|0150|CBR1115|Cosmoquimica Industria e Comercio L|1058|60935608000482||206040256110|3505708||Avenida Guppe|10497||JardimBelval|
|0150|C0000152932|Ibraquim Tecnologia S.A|1058|08835377000172||672190869110|3552502||Rua Tereza Haguihara Cardoso|905||JardimCasaBranca|
|0150|C0000151376|Cetric Central Trat. Residuos Solid|1058|04647090000168||254302971|4204202||Acesso Angelo Baldissera CH 20|S/N||DistrMarechalBormann|
|0150|C0000153327|JBS S.A.   JBS|1058|02916265021590||107925934|2918407||Av. Paulo Rios Campelo|184||Centro|
|0150|C0000151946|Sanear Saneamento De Aracatuba S.A.|1058|01182340000143||177122360113|3502804||Estrada Municipal Art 346|S/N||Sede|
|0150|C0000151990|Servico Aut Mun De Agua E Esgoto De Mogi Guacu|1058|46255196000166||455172785115|3530706||Rua Paula Bueno|240||Centro|
|0150|C0000154204|Pioneiro Ecometais Industrial Ltda|1058|18254143000195||257053824|4200408||Rod. SC 452 km 18|S/N||Interior|
|0150|C0000151497|Departamento De Agua E Esgoto|1058|44635233000136||708193978110|3556206||Rua Orozimbo Maia|1054||VilaSonia|
|0150|C0000153188|Antonio Ruette Agroindustrial Ltda|1058|51843514000140||505000323110|3535705||Rod Antonio Celidonio Ruette|S/N||FAZENDACACHOEIRA|
|0150|C0000151599|Herculano Minerac„o Ltda|1058|41785833000273||3197892920145|3131901||Loc Retiro do Sapecado|S/N||RetirodoSapecado|
|0150|C0000151163|Clariant SA|1058|31452113001395||672086333110|3552502||Av. Jorge Bei Maluf|2163||VilaTheodoro|
|0150|C0000151194|Acucar Guarani S.A.|1058|47080619003051||681088850110|3553401||Pendente|S/N||ZonaRural|
|0150|C0000151281|Bignardi Ind E Comercio De Papeis|1058|61192522000127||407020330114|3525904||Avenida Antonio Pincinato|7600||Cemida|
|0150|C0000152030|System Mud Ind E Com Ltda.|1058|03334979000122||253935989|4208203||Rua Desembargador Reis Alves|460 A||CARVALHO|
|0150|C0000152674|Prodcontec Com. De Prods. Tecnicos|1058|05296120000100||143094959118|3550308||Rua Monteiro De Melo|298||LAPA|
|0150|C0000155474|Nheel Quimica Ltda|1058|47003579000100||587035083118|3543907||Rod. Washington Luiz, km 176|S/N||JardimCentenario|
|0150|C0000151860|Quimipel Ind Quimica Ltda.|1058|02553555000196||534070585113|3538600||Estr. Municipal PRC 281|S/N||Batatuba|
|0150|C0000151090|Usina Delta S.A.|1058|13537735000362||0017624660261|3121258||Rua Jose Agostinho Filho|750||Centro|
|0150|C0000151892|Revati S.A.Acucar E Alcool|1058|08614277000116||776053440117|3507753||Estrada Municipal Crd-339|S/N||FazendaBiopav|
|0150|C0000151406|Citroplast Ind. Com. Papeis e Plast|1058|46149456000380||170012036116|3502101||Rodovia Euclides De Oliveira Figueir|S/N||Aparecida|
|0150|C0000152579|Werdyal Tratamento Ambiental Ltda.|1058|03036867000195||0670141800045|3106705||Rua Gastao Francisco|300||VilaBoaEsperanca|
|0150|C0000152624|MD Papeis Ltda|1058|72907595000840||417300292115|3526902||Avenida S„o Sebastiao|12||BoaVista|
|0150|V0000341847|Cosmoquimica Industria E Comercio L|1058|60935608000482||206040256110|3505708||Avenida Guppe 10497|||JardimBelval|
|0150|C0000152540|V&M Mineracao Ltda.|1058|22931380000110||0900150230064|3109006||Rodovia BR 040|S/N||ZonaRural|
|0150|C0000151399|Cia San Ambiental Distrito Federal|1058|00082024000137||0732466700167|5300108||Avenida Sibipiruna|S/N||AguasClaras|
|0150|C0000151138|Industria Quimica Mascia Ltda.|1058|87822110000117||0290037611|4305108||Rua Honorato Bazei|100||D.Ind.Des.Rizzo|
|0150|C0000153279|Zschimmer & Schwarz Do Brasil Ltda.|1058|04209529000170||1240217657|4313409||Est Geral Morro Do Paula|546||SaoBorja|
|0150|C0000151058|Aguas Do Mirante Ltda.|1058|15384637000104||535296959114|3538709||Travessa Da Saudade|105||Piracicamirim|
|0150|C0000151888|Renuka Do Brasil S.A.|1058|43932102000581||564005959112|3541604||Rodovia Marechal Rondon|S/N||Patos|
|0150|C0000153063|JBS S.A.|1058|02916265000593||103218823|5208707||Avenida Lago Azul|S/N||ChacarasMansoesRosasDeOuro|
|0150|V0000347757|Ashland - Especialidades QuÌmicas L|1058|03945556000149|||3501608||R. Florindo Cibin|7000||S„oJerÙnimo|
|0150|C0000151527|Empresa De Min Floresta Negra Ltda.|1058|43493899000134||336095157114|3518800||Estrada Da Parteira|3000||Bonsucesso|
|0150|C0000153353|Saint-Gobain do Brasil Produtos Industriais E Para C Construcao Ltda - Div. Brasilit|1058|61064838003906||253005329117|3510401||ROD CAMPINAS TIETE SP 101|1600||ZONARURAL|
|0150|C0000151966|Secretaria Municipal De Obras|1058|42498733000148|||3304557||Rua Afonso Cavalcanti|455||CidadeNova|
|0150|V0000346275|Cesari Logistica Ltda|1058|06235812000100||672221899117|3552502||Avenida Jorge Bei Maluf|2365||VilaTheodoro|
|0150|C0000151184|Abba Ind E Com De Prod Quim Ltda.|1058|08648106000108||9039588126|4106902||Rua Virginia Dallabona|1227||Orleans|
|0150|C0000151481|CSN Companhia Siderurgica Nacional|1058|33042730001348||1800145260260|3118007||Via Acp Mineiracao Casa De Pedra|S/N||ZonaRural|
|0150|C0000151340|Buschle E Lepper S.A|1058|84684471001209||250563690|4209102||Rua Inacio Bastos|984||Bucarein|
|0150|C0000151454|Raizen Tarum„ S.A.|1058|62092739003739||436000500113|3528809||Fazenda Santa Amelia|S/N||Centro|
|0150|C0000151461|Raizen Paraguacu S.A.|1058|52189420000161||503008790116|3535507||Sitio Paralcool|S/N||DoBrejao|
|0150|C0000151411|Clisol Products Ltda.|1058|08811292000154||165240381116|3501608||Rua da Juta|423||LoteamentoIndustrialSaltoGrande|
|0150|C0000151096|Echo Water Filtros Comercio E Servi|1058|02893209000157||115326974118|3550308||Rua Itagyba Santiago|401||VilaPaulista|
|0150|C0000151725|Mercia Ind Com Prod Quim Ltda.|1058|07428533000118||513451631113|3536505||Rua Hum|94||CidadeIndustrial|
|0150|C0000151386|Cia San Bas Estado De Sao Paulo -Sa|1058|43776517000180||109091792118|3550308||Rua Costa Carvalho|300||Pinheiros|
|0150|C0000151347|Canaa Industria De Laticinios Ltda.|1058|15828064000152||000150461|1100122||Rodovia BR 364|S/N||ZonaRural|
|0150|C0000157957|Oliveira & Oliveira Ltda|1058|46003158000388||708012538117|3556206||Rua Vereador Antonio de Oliveira|381||CAPUAVA|
|0150|C0000153771|Petrobras Distribuidora S/A|1058|34274233000102||81293279|3304557||Rua General Canabarro|500||Maracana|
|0150|C0000151812|Petrobras Distribuidora S.A..|1058|34274233033531||83783834|3302403||Rodovia Amaral Peixoto|11000||Imbossica|
|0150|C0000151727|Metalquimica Quim E Manutencao Ltda|1058|07746576000141||283373920|5002704||Rua Piassanguaba|4134||JardimTijucaII|
|0150|C0000152589|Usina Colombo S.A. Acucar E Alcool|1058|44330975002520||605055713119|3545704||Estr.Mun. Albertina A Paranapua|S/N||CorregoDoArara|
|0150|C0000151210|Aguas De Itu Expl A Esg S.A.|1058|08455185000130||387194826115|3523909||Rua Antonio Corazza|92||JardimCorazza|
|0150|C0000152601|Union Quimica Com E Imp Ltda.|1058|00948736000196||0623334870021|3106200||Rua Lecy Gomes Barbosa|340||CDIJatoba(Barreiro)|
|0150|C0000151556|Ferro + Mineracao S.A.|1058|21256870000287||0010033550042|3146107||Faz Do Pires|S/N||MiguelBurnier|
|0150|C0000151601|Huhtamaki Do Brasil Ltda.|1058|82618455000563||1310111569|4117701||Rodovia Do Cafe|S/N||UsinaDoSalto|
|0150|C0000151343|Cab-Sistema Produtor Alto Tiete S.A|1058|09538454000195||672204257113|3552502||Rua Waldemar Cusma|700||Jd.AerodromoInter|
|0150|C0000158194|Victor Pegoraro Cordela ME|1058|12845952000195||669386190111|3552205||Rua Bartolomeu Dias|436||VilaRica|
|0150|V0000342025|Gimba Suprimentos Escr. Informatica Ltda.|1058|54651716001150||206192669114|3505708||Avenida Gupe|10105||JardomBelval|
|0150|CBR1113|TremembÈ Industrias QuÌmicas|1058|66805425000186||695008524115|3554805||Rua Maria do Carmo Ribeiro|705||Centro|
|0150|C0000158215|Air Liquide Brasil Ltda|1058|00331788002324||102756060115|3550308||Avenida Presidente Wilson|5874||VilaCarioca|
|0150|C0000152145|Cia San Bas Estado De Sao Paulo -Sa|1058|43776517056134|||3549904||Rua Olivio Gomes|520||VilaZizinha|
|0150|C0000151109|Purac Sinteses Industria E Comercio|1058|28942225000267||81022070|3301009||Avenida Rui Barbosa|521||Lapa|
|0150|C0000151287|BMM Industrial Ltda.|1058|14548140000103||0050032887|4301008||Rodovia Rs 130|1832||Medianeira|
|0150|C0000151758|Multiverde Papeis Especiais Ltda.|1058|08698947000120||454322375110|3530607||Rua Presidente Campos Salles|6||VilaIndustrial|
|0150|C0000152588|Usina Colombo S.A. Acucar E Alcool|1058|44330975002288||498057366111|3535002||Estrada Munic.Palestina A Pontes Ges|S/N||Centro|
|0150|C0000153294|Lubrasil Lubrificantes Ltda|1058|49396591000157||535068469116|3538709||Rod. SP304 - Piracicaba S„o Pedro|S/N||Santaterezinha|
|0150|C0000151434|Companhia Petroquimica De Pernambuc Pretoquimicasuape|1058|07986997000140||34017402|2607208||Rod PE 60 (ZONA INDUSTRIAL 3B)|S/N||Suape|
|0150|C0000153123|Noble Brasil S.A.|1058|06315338015060||556013690112|3540804||Estr Municipal Ibira a Potirendaba|S/N||ZonaRural|
|0150|C0000153287|Noble Brasil S.A.|1058|06315338015140||260104550115|3511102||Rod. Vicinal Jose Fernandes|S/N||ZonaRural|
|0150|C0000152583|Wana Com. De Produtos Quimicos Ltda|1058|07009769000209||392237316113|3524402||Estrada Municipal Biagino Chieff|S/N||ParateiDeBaixo|
|0190|063|PeÁa|
|0190|KG|Quilograma|
|0190|TO|Tonelada|
|0190|KAI|Kilograma|
|0200|000000000000020210|BAYMICRON OXA WM 22 IBC 275G/1000L|||KG|00|39119029||39||18|
|0200|000000000000020299|LIQUID STARCH 1000 IBC 1347KG|||KG|00|38099290||38||18|
|0200|000000000000021381|ASTRA GOLDEN YELLOW G LQ IBC 1000KG|||KG|00|32041300||32||18|
|0200|000000000000022401|POLYDADMAC C592 IBCQ 1088KG|||KG|00|39119029||39||18|
|0200|000000000000025875|BASIC BRILLIANT GREEN LIQ IBC 1100KG|||KG|00|32041300||32||18|
|0200|000000000000025877|RAVI PAPER BLUE B-VD LIQ IBC 1100KG|||KG|00|32041300||32||18|
|0200|000000000000025878|RAVI PAPER RED ABñVD LIQ IBC 1100KG|||KG|00|32041300||32||18|
|0200|000000000000025885|THPS 75% SA IBC 1400KG|||KG|00|29242999||29||18|
|0200|000000000000025886|GLUTARALDEHYDE 50% SA IBC 1109,5KG|||KG|00|29121912||29||18|
|0200|000000000000025887|BAYSIZE S BMP IBC 1000KG|||KG|00|38099290||38||18|
|0200|000000000000025889|SILICA COLL 616 LQ BULK|||KG|00|38249072||38||18|
|0200|000000000000025890|DO NOT USE - FERROUS SULFATE S 18% FE SB|||KG|00|28332940||28||18|
|0200|000000000000040487|ASA AS 1000 IBC 950KG|||KG|04|39069049||39||18|
|0200|000000000000040722|DPAM A130HMW SBAG 25KG|||KG|04|39069049||39||18|
|0220|TO|1000|
|0200|000000000000040730|EPAM C1596 25L PAIL 25KG|||KG|04|39069049||39||18|
|0200|000000000000040744|DPAM C492 SBAG 25KG|||KG|04|39069049||39||18|
|0200|000000000000040749|DPAM C498 SBAG 25KG|||KG|04|39069049||39||18|
|0200|000000000000040751|DPAM N100PWG SBAG 25KG|||KG|04|39069019||39||18|
|0200|000000000000040753|DPAM N300PWG SBAG 25KG|||KG|04|39069049||39||18|
|0220|TO|1000|
|0200|000000000000040871|Sulfuric Acid 98% BULK|||KAI|04|28070010||28||18|
|0200|000000000000041109|DAZOMET 98% PO FIBDRUM 23KG|||KG|04|29302019||29||18|
|0200|000000000000041158|POLYAMINE C-4050 IBCQ 1134KG|||KG|04|39119029||39||18|
|0200|000000000000041185|DEFOAMER OB 8460 IBC 862KG|||KG|04|38249089||38||18|
|0200|000000000000041200|EPAM A-4330 IBCQ 1021KG|||KG|04|39119029||39||18|
|0200|000000000000041262|CHLOROSTAIN OR LQ DRUMTH 204KG|||KG|04|38099219||38||18|
|0200|000000000000041293|PAA C211 IBC 1270KG|||KG|04|39069019||39||18|
|0200|000000000000041688|PONTAMINE BOND BLUE B LQ IBC 1021KG|||KG|04|32041400||32||18|
|0200|000000000000041691|PONTAMINE BOND YELLOW 303 LQ IBC 1021KG|||KG|04|32041400||32||18|
|0200|000000000000041710|PONTAMINE BR VIOLET 6B LQ 100DRUMTH204KG|||KG|04|32041400||32||18|
|0200|000000000000041744|PONTAMINE KRAFT ORANGE A LQ IBC 1021KG|||KG|04|32041400||32||18|
|0200|000000000000042296|PONTAMINE BR VIOLET 6B LQ IBC E 1021KG|||KG|04|32041400||32||18|
|0200|000000000000042357|DPAM C491VP SBAG 25KG|||KG|04|39069049||39||18|
|0200|000000000000042395|PONTAMINE RED SERN CONC LQ IBC 1021KG|||KG|04|32041400||32||18|
|0200|000000000000042441|EPAM 4516 IBCQ 1050KG|||KG|04|39069029||39||18|
|0200|000000000000042561|POLYAMINE C577 IBCQ 1157KG|||KG|04|39069049||39||18|
|0200|000000000000042914|PEI 2S IBC 1000KG|||KG|04|39119029||39||18|
|0200|000000000000043219|FORMIC ACID H2SO4 7512 IBC 1200KG|||KG|04|29151100||29||18|
|0200|000000000000043641|DPAM C492VP SBAG 25KG|||KG|04|39069029||39||18|
|0200|000000000000043838|PONTAMINE BR ORANGE 2R LQ IBC 1020KG|||KG|04|32041400||32||18|
|0200|000000000000043898|DPAM A110 SBAG 25KG|||KG|04|39069049||39||18|
|0200|000000000000043936|SAE 3000 IBC 1000L|||KG|04|39039090||39||18|
|0200|000000000000044353|PONTAMINE F RED 8BLX LQ 02 IBC 1021KG|||KG|04|32041400||32||18|
|0200|000000000000044664|DPAM A130LMW SBAG 25KG|||KG|04|39069049||39||18|
